algo,train_seed,candidate,frontend,success_rate,clean_success_rate,mean_reward,mean_episode_cost,mean_cost_rate,crash_rate,out_of_road_rate,out_of_time_rate,intervention_ratio,mean_action_distortion
epo,2,nocicim_cost_guard,nocicim_risk_field,0.6,0.25,288.86159563430766,2.2,0.007584893752169167,0.55,0.35,0.0,0.17997911797155505,0.19754949447040954
epo,2,nocicim_soft_front_trim,nocicim_risk_field,0.8,0.4,331.06341360914456,2.25,0.006902141975642857,0.6,0.2,0.0,0.005747931720085237,0.009402404508812327
epo,2,nocicim_close_range,nocicim_risk_field,0.55,0.1,263.82624321560877,3.35,0.012090915901415556,0.6,0.45,0.0,0.13359075432253195,0.07153882815135329
epo,2,nocicim_memory_confirmed_stop,nocicim_risk_field,0.8,0.4,326.97431405217384,4.8,0.012947526892717606,0.55,0.2,0.0,0.007598239687658612,0.001124934296117467
epo,2,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.8,0.4,326.97431405217384,4.8,0.012947526892717606,0.55,0.2,0.0,0.007598239687658612,0.001124934296117467
epo,3,none,none,0.75,0.3,289.44011827258134,2.45,0.010119794722945285,0.45,0.25,0.0,0.0,0.0
epo,3,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.4,295.36738250257065,2.25,0.009442526018699552,0.4,0.2,0.0,0.002136662355938578,0.0005640846496889759
epo,3,nocicim_crash_aware_route,nocicim_risk_field,0.75,0.35,287.07235340064005,2.1,0.008918453368861795,0.4,0.25,0.0,0.002932650410762288,0.0005777321775612702
epo,3,nocicim_conservative_clean,nocicim_risk_field,0.75,0.35,289.19170923613103,2.4,0.009993727209196009,0.4,0.25,0.0,0.001393257068884304,0.00013245647413582997
epo,3,nocicim_route_preserve,nocicim_risk_field,0.4,0.25,197.70109227528854,1.9,0.01776186913550122,0.35,0.6,0.0,0.2220339075362081,0.057007021548808025
epo,3,nocicim_micro_guard,nocicim_risk_field,0.7,0.25,298.1168332134505,3.3,0.01187456613136381,0.6,0.3,0.0,0.05650482472090669,0.017804936076033374
epo,3,nocicim_cost_guard,nocicim_risk_field,0.45,0.35,196.1089587663783,1.15,0.010367276761639345,0.25,0.4,0.0,0.37209372957741327,0.32414143551710983
epo,3,nocicim_soft_front_trim,nocicim_risk_field,0.65,0.2,278.3516199310137,3.7,0.013905912339001968,0.55,0.35,0.0,0.00857862315599499,0.013396306319214984
epo,3,nocicim_close_range,nocicim_risk_field,0.55,0.25,216.01915408114195,1.85,0.014054113502619772,0.35,0.45,0.0,0.278427213020258,0.13723766690715483
