algo,total_steps,seed_count,EpRet_mean,EpRet_std,EpCost_mean,EpCost_std,CostRate_mean,CostRate_std
fac,200000,5,0.6,0.19685019685029528,7.01,2.1781299318452056,0.01835109175545878,0.004769121506591212
fac,210000,5,0.63,0.08366600265340754,8.07,1.6821117679868953,0.01845342120676765,0.004609343324187003
fac,220000,5,0.56,0.10839741694339398,8.12,5.094678596339517,0.0183955381615371,0.004502218045570728
fac,230000,5,0.62,0.130384048104053,7.029999999999999,1.3650091574784395,0.018521819660085478,0.004585016425216383
fac,240000,5,0.53,0.14404860290887933,6.22,2.9065873460125022,0.018415910066291945,0.004395750344474924
fac,250000,5,0.66,0.21908902300206645,7.11,2.7618834153526466,0.018429673718694875,0.004276378736621464
fac,260000,5,0.5,0.21794494717703367,8.39,3.454417461743731,0.018416993911515044,0.004195756263783175
fac,270000,5,0.63,0.1823458252881047,6.26,1.5109599597606813,0.01835414205237797,0.004102459846719485
fac,280000,5,0.69,0.13874436925511607,5.36,1.9568469536476276,0.018392922831867255,0.004105209851831738
fac,290000,5,0.63,0.14404860290887933,6.25,1.7681204710086924,0.01825247673267839,0.004011776710467894
fac,300000,5,0.68,0.1396424004376894,7.28,2.3813336599477193,0.018172060573535244,0.0038649295848026915
fac,310000,5,0.62,0.14404860290887933,7.83,3.8617677299392303,0.018151026293633205,0.0037826904236114424
fac,320000,5,0.69,0.14317821063276354,8.08,1.1866970969881068,0.01805130641033253,0.0037434034015661572
fac,330000,5,0.7,0.22638462845343543,7.25,3.565809865935086,0.017966721111276094,0.003664606688246998
fac,340000,5,0.56,0.17818529681205458,6.71,1.2244386468908928,0.01793005273544922,0.0036732714023909136
fac,350000,5,0.76,0.13874436925511607,8.71,2.2241290430188623,0.017884622527492934,0.003554288175312044
fac,360000,5,0.66,0.16355427233796124,6.51,1.1310393450273957,0.017871160753224313,0.0034812560545543873
fac,370000,5,0.62,0.1604680653588121,6.48,3.8680744563671476,0.017824913040305514,0.0033019072425380927
fac,380000,5,0.64,0.10839741694339398,6.55,2.7326726843879423,0.017793731036134304,0.0032020256229990983
fac,390000,5,0.69,0.14317821063276354,5.9799999999999995,1.1172510908475317,0.017708763355803476,0.003193495561872474
fac,400000,5,0.67,0.12549900398011132,6.24,2.12143819141638,0.01762904407261018,0.0032126931431311094
fac,410000,5,0.67,0.057008771254956896,4.41,2.1267345861672537,0.01752004273181154,0.003198383727297543
fac,420000,5,0.7,0.14142135623730953,5.25,1.4383149863642524,0.01744861297288803,0.0032090274010180236
fac,430000,5,0.61,0.15572411502397437,5.08,2.4350564675177453,0.017394924174242266,0.0031880170790761064
fac,440000,5,0.63,0.1604680653588121,4.7,1.6298006013006623,0.017301857504221602,0.003204865988656464
fac,450000,5,0.5700000000000001,0.07582875444051551,6.63,2.0717142660125694,0.017271149491443316,0.0031968489098388687
fac,460000,5,0.7,0.04999999999999999,5.43,0.873641803029136,0.017183080832784418,0.0031832709148199136
fac,470000,5,0.67,0.16807736313971608,7.72,2.0977964629582155,0.01707024908563635,0.0031735074746379265
fac,480000,5,0.65,0.07905694150420946,5.0600000000000005,1.6303373883954202,0.016974618697122287,0.003177591757949675
fac,490000,5,0.6799999999999999,0.20796634343085418,5.9399999999999995,3.993338202556853,0.01685146296216931,0.003108823258935243
fac,500000,5,0.66,0.21621748310439654,4.85,2.4894778569009204,0.016807633615267232,0.003005227266868112
fac,510000,5,0.63,0.10368220676663861,4.4,1.1219402836158439,0.016731013198065095,0.0029232331198664374
fac,520000,5,0.66,0.08215838362577489,4.89,1.9109552585029301,0.016615416568108783,0.0028829178618432743
fac,530000,5,0.56,0.04183300132670376,5.64,1.4651791699311045,0.016494748103298307,0.0028669551567981253
fac,540000,5,0.65,0.11726039399558573,4.2299999999999995,1.0022474744293446,0.01638188218867072,0.002799805968940163
fac,550000,5,0.71,0.108397416943394,5.24,1.5229084017103591,0.01631021147311177,0.002760267492712953
fac,560000,5,0.49000000000000005,0.1949358868961793,4.95,2.1630418396323265,0.01617967174941384,0.0027016378693270403
fac,570000,5,0.58,0.1717556403731767,7.239999999999999,2.4385959074844687,0.01606950187631908,0.002677335808000486
fac,580000,5,0.66,0.10839741694339398,5.64,3.219549657949074,0.01598968274083231,0.0026514391886177367
fac,590000,5,0.63,0.130384048104053,4.23,3.1451550041293674,0.01588985744043634,0.002648904083955115
fac,600000,5,0.47000000000000003,0.1823458252881047,4.1,1.6007810593582121,0.015773026288377148,0.002604202180150388
fac,610000,5,0.59,0.08944271909999157,3.66,0.8302108166002173,0.015660025672173235,0.0025749349401701107
fac,620000,5,0.55,0.1903943276465977,3.44,0.6570768600399803,0.015614541313776313,0.0025399608035941426
fac,630000,5,0.59,0.1673320053068151,4.26,1.80914344373242,0.01555145325627501,0.0025268644011024375
fac,640000,5,0.5,0.15811388300841894,3.9,1.8614510468986283,0.015505649227576917,0.0025157690667375033
fac,650000,5,0.5800000000000001,0.0670820393249937,5.17,2.785587909221319,0.015432331434356053,0.002439435493964692
fac,660000,5,0.5700000000000001,0.057008771254956896,4.21,1.0412732590439457,0.015350023257610996,0.0024079953454850408
fac,670000,5,0.5700000000000001,0.12549900398011132,4.62,1.6327124670314734,0.015267783981767136,0.0023195991531934873
fac,680000,5,0.59,0.2073644135332772,4.62,2.6941139545312485,0.015206787068804514,0.002301899746814951
fac,690000,5,0.5,0.05000000000000002,4.83,1.9954949260772377,0.01509335520776117,0.002271839524641328
fac,700000,5,0.51,0.108397416943394,3.6799999999999997,1.2342001458434528,0.0150123071604388,0.0022265179368517285
fac,710000,5,0.61,0.08944271909999159,4.38,2.4373653808979894,0.014946218234110189,0.00216372885801353
fac,720000,5,0.68,0.14404860290887933,3.7800000000000002,1.0848963084092416,0.014864465089534847,0.002155346580981452
fac,730000,5,0.55,0.1837117307087384,3.78,1.2891857895586654,0.014773170922151949,0.0021381597913909243
fac,740000,5,0.58,0.21389249636207436,3.33,2.092128103152386,0.014682722544219654,0.0020876791466123185
fac,750000,5,0.57,0.1987460691435179,5.33,2.020086631805676,0.014579219438959252,0.002069139046721418
fac,760000,5,0.65,0.04999999999999999,4.41,1.6471186963907607,0.014500808553695467,0.0020468606325736495
fac,770000,5,0.52,0.27294688127912364,3.64,1.7629520696831211,0.014407031697443763,0.0020079387931386376
fac,780000,5,0.61,0.17102631376487068,3.5,0.9027735042633893,0.014322582464849314,0.0019929042830970625
fac,790000,5,0.48,0.1604680653588121,2.61,0.9208691546577069,0.01423267624389398,0.0019773431771150326
fac,800000,5,0.53,0.08366600265340754,3.79,1.328721189715886,0.014146267682834604,0.0019435799941736592
fac,810000,5,0.52,0.25149552679918585,2.45,0.5667892024377317,0.014094338388072085,0.001937017514515768
fac,820000,5,0.56,0.1341640786499874,3.53,1.331164903383499,0.01401001708538669,0.0019069980021652064
fac,830000,5,0.58,0.09082951062292473,4.02,1.579398619728408,0.013922426412561943,0.0018932517815067843
fac,840000,5,0.56,0.08215838362577489,5.3,1.5333786225195654,0.013835492661300786,0.001865309822312235
fac,850000,5,0.6,0.14142135623730953,3.24,1.173882447266335,0.013772722085555395,0.0018427715221542536
fac,860000,5,0.5,0.05000000000000002,4.02,1.5315841472149025,0.013708620591419293,0.0018429099597126177
fac,870000,5,0.46,0.1140175425099138,4.48,1.522169504358828,0.013643234072682841,0.0017995195166858574
fac,880000,5,0.53,0.0758287544405155,3.37,0.7973393255070266,0.013550697216701383,0.0017561078946387693
fac,890000,5,0.62,0.06708203932499367,3.3,0.874642784226795,0.013482936497681458,0.0017328068776170074
fac,900000,5,0.59,0.15165750888103102,2.72,1.0220078277586724,0.013401126001251111,0.0017217993517636971
fac,910000,5,0.56,0.1850675552332175,3.11,1.6253461169855483,0.013327047612140232,0.0016794503852965638
fac,920000,5,0.54,0.14747881203752625,2.73,0.4816637831516918,0.013244579613673493,0.0016635176546978146
fac,930000,5,0.57,0.1604680653588121,3.74,1.984124492061927,0.013169476526318846,0.0016301040664638208
fac,940000,5,0.5700000000000001,0.0758287544405155,2.27,0.48166378315169184,0.013125971410607883,0.0016014238025269048
fac,950000,5,0.6599999999999999,0.0547722557505166,2.33,0.5298584716695584,0.013044434783615562,0.0015851728059335694
fac,960000,5,0.6,0.15411035007422438,2.52,1.2725957724273644,0.012969388509779698,0.001552121408031608
fac,970000,5,0.6,0.09354143466934851,3.58,1.2502999640086374,0.012902075156778513,0.001548791318198982
fac,980000,5,0.5,0.1322875655532295,3.64,1.9083369723400532,0.012836135547077089,0.0015354720200253858
fac,990000,5,0.48000000000000004,0.2109502310972899,5.07,1.8430952227163955,0.01277496239895192,0.0015102301272363824
fac,1000000,5,0.57,0.0670820393249937,3.97,2.4283739415501886,0.012722612722612723,0.0015064291681507655
